City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Seattle,UberX,COMPLETED,2019-03-02 01:13:25 +0000 UTC,2019-03-02 01:22:15 +0000 UTC,47.60606,-122.33904,"1200 Western Ave, Seattle, WA 98101, US",2019-03-02 01:34:50 +0000 UTC,47.62001,-122.33588,"207 Boren Ave N, Seattle, WA 98109, US",1.39,8.77,USD
Seattle,UberX,COMPLETED,2019-03-01 17:04:43 +0000 UTC,2019-03-01 17:08:48 +0000 UTC,47.60606,-122.33904,"1200 Western Ave, Seattle, WA 98101, US",2019-03-01 17:18:13 +0000 UTC,47.61291,-122.3497,"2401 Elliott Ave, Seattle, WA 98121, US",1.54,5.77,USD
Seattle,UberX,COMPLETED,2019-03-01 07:17:17 +0000 UTC,2019-03-01 07:21:22 +0000 UTC,47.61461,-122.34078,"2105 5th Ave, Seattle, WA 98121, US",2019-03-01 07:24:10 +0000 UTC,47.60605,-122.33904,"1200 Western Ave, Seattle, WA 98101, US",0.77,4.15,USD
Seattle,UberX,COMPLETED,2019-02-28 17:19:09 +0000 UTC,2019-02-28 17:21:58 +0000 UTC,47.6146602,-122.3410692,"2105 5th Ave, Seattle, WA 98121, US",2019-02-28 17:26:41 +0000 UTC,47.6129006,-122.3496244,"2401 Elliott Ave, Seattle, WA 98121, US",0.75,5.58,USD
Seattle,UberX,COMPLETED,2019-02-25 16:55:12 +0000 UTC,2019-02-25 16:57:31 +0000 UTC,47.6144526,-122.3405144,"2105 5th Ave, Seattle, WA 98121, US",2019-02-25 17:01:50 +0000 UTC,47.6129634,-122.3497658,"2401 Elliott Ave, Seattle, WA 98121, US",0.71,4.12,USD
Seattle,Express Pool: MATCHED,COMPLETED,2019-02-23 21:57:24 +0000 UTC,2019-02-23 22:07:23 +0000 UTC,47.4436089,-122.300858,"Parking Garage, Floor 3, App-based Rideshare, Seattle–Tacoma International Airport",2019-02-23 22:35:36 +0000 UTC,47.6144959,-122.3404906,"2100 5th Ave, Seattle, WA 98121, USA",15.49,17.94,USD
Seattle,UberXL,COMPLETED,2019-02-23 19:49:58 +0000 UTC,2019-02-23 19:56:05 +0000 UTC,47.61464,-122.34071,"2105 5th Ave, Seattle, WA 98121, US",2019-02-23 20:16:58 +0000 UTC,47.44231,-122.30016,"17801 International Blvd, Seattle, 98158, US",15.55,55.52,USD
Seattle,UberX,COMPLETED,2019-02-23 03:15:59 +0000 UTC,2019-02-23 03:18:40 +0000 UTC,47.6630379,-122.2984999,"2681 NE University Village St, Seattle, WA 98105, US",2019-02-23 03:32:22 +0000 UTC,47.6190039,-122.3451091,"100 Taylor Ave N, Seattle, WA 98109, US",4.77,12.17,USD
Seattle,Express Pool,COMPLETED,2019-02-23 02:22:29 +0000 UTC,2019-02-23 02:35:40 +0000 UTC,47.6156761,-122.3365048,"2001 8th Ave, Seattle, WA 98121, USA",2019-02-23 02:50:15 +0000 UTC,47.6623808,-122.3006347,"2622 NE University Village St, Seattle, WA 98105, USA",4.46,10.03,USD
Seattle,Express Pool: MATCHED,COMPLETED,2019-02-21 08:46:58 +0000 UTC,2019-02-21 08:55:38 +0000 UTC,47.4435185,-122.3006813,"Parking Garage, Floor 3, App-based Rideshare, Seattle–Tacoma International Airport",2019-02-21 09:19:11 +0000 UTC,47.6144093,-122.3406713,"2105 5th Ave, Seattle, WA 98121, US",16.56,20.94,USD
Seattle,UberX,COMPLETED,2019-02-19 02:18:14 +0000 UTC,2019-02-19 02:19:36 +0000 UTC,47.6582991,-122.3133385,"4201 University Way NE, Seattle, 98105, US",2019-02-19 02:32:41 +0000 UTC,47.6147165,-122.340831,"2105 5th Ave, Seattle, WA 98121, US",5.15,13.23,USD
Seattle,UberX,COMPLETED,2019-02-18 19:09:23 +0000 UTC,2019-02-18 19:11:56 +0000 UTC,47.61488,-122.35477,"2801 Alaskan Way #105, Seattle, WA 98121, US",2019-02-18 19:17:19 +0000 UTC,47.61459,-122.34079,"2105 5th Ave, Seattle, WA 98121, US",0.92,6.48,USD
Seattle,UberX,COMPLETED,2019-02-18 16:55:06 +0000 UTC,2019-02-18 16:56:54 +0000 UTC,47.61438,-122.34035,"2105 5th Ave, Seattle, WA 98121, US",2019-02-18 17:02:59 +0000 UTC,47.61485,-122.35474,"2901 Western Ave, Seattle, 98121, US",1.16,6.43,USD
Seattle,UberEATS Marketplace,COMPLETED,2019-02-16 04:54:09 +0000 UTC,2019-02-16 04:54:15 +0000 UTC,47.606144,-122.3388438,,2019-02-16 05:31:11 +0000 UTC,47.606144,-122.3388438,,0.81,19.29,USD
Seattle,UberX,COMPLETED,2019-02-16 03:27:31 +0000 UTC,2019-02-16 03:29:06 +0000 UTC,47.6145796,-122.3408685,"2105 5th Ave, Seattle, WA 98121, US",2019-02-16 03:34:38 +0000 UTC,47.6060166,-122.3383353,"1200 Western Ave, Seattle, WA 98101, US",0.80,6.24,USD
Seattle,Express Pool: MATCHED,COMPLETED,2019-02-15 00:44:47 +0000 UTC,2019-02-15 00:50:16 +0000 UTC,47.6141464,-122.3280316,"1501 Melrose Ave, Seattle, WA 98122, USA",2019-02-15 01:10:27 +0000 UTC,47.6143469,-122.3411093,"1801 Westlake Ave, Seattle, WA 98109, USA",0.83,5.99,USD
Seattle,Express Pool,CANCELED,2019-02-15 00:44:29 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"2105 5th Ave, Seattle, WA 98121, US",0.00,0,USD
Seattle,UberX,COMPLETED,2019-02-14 23:19:48 +0000 UTC,2019-02-14 23:26:15 +0000 UTC,47.6042802,-122.3311395,"700 4th Ave 73rd floor, Seattle, WA 98104, USA",2019-02-14 23:31:40 +0000 UTC,47.6142582,-122.3278411,"1124 Pike St, Seattle, 98101, US",1.00,7.71,USD
Seattle,Pool,CANCELED,2019-02-14 23:00:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,47.5833884,-122.3213244,,1970-01-01 00:00:00 +0000 UTC,47.6071945,-122.3338679,"1124 Pike St, Seattle, 98101, US",0.00,3,USD
Seattle,UberX,COMPLETED,2019-02-14 07:13:44 +0000 UTC,2019-02-14 07:18:08 +0000 UTC,47.6150052,-122.3407193,"2105 5th Ave, Seattle, WA 98121, US",2019-02-14 07:26:33 +0000 UTC,47.6296103,-122.3599697,"211 Highland Dr, Seattle, 98119, US",2.20,8.79,USD
Seattle,UberX,COMPLETED,2019-02-13 17:09:33 +0000 UTC,2019-02-13 17:12:26 +0000 UTC,47.61479,-122.34108,"2105 5th Ave, Seattle, WA 98121, US",2019-02-13 17:18:21 +0000 UTC,47.61296,-122.34984,"2401 Elliott Ave, Seattle, WA 98121, US",0.74,5.92,USD
Seattle,Express Pool: MATCHED,COMPLETED,2019-02-13 03:56:28 +0000 UTC,2019-02-13 04:07:25 +0000 UTC,47.66288,-122.29991,"2623 NE University Village St #7, Seattle, WA 98105, USA",2019-02-13 04:23:04 +0000 UTC,47.615,-122.33937,"2070 6th Ave & Lenora Street, Seattle, WA 98121, United States",5.52,8.58,USD
Seattle,Express Pool,CANCELED,2019-02-13 03:55:20 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"2105 5th Ave, Seattle, WA 98121, US",0.00,0,USD
Seattle,Express Pool: MATCHED,COMPLETED,2019-02-13 02:33:03 +0000 UTC,2019-02-13 02:41:40 +0000 UTC,47.6163392,-122.3378906,"2030 7th Ave, Seattle, WA 98121, USA",2019-02-13 02:54:35 +0000 UTC,47.6615693,-122.3008624,"2623 NE University Village St Ste 7, Seattle, 98105, US",4.57,5.72,USD
Seattle,UberX,COMPLETED,2019-02-12 20:19:28 +0000 UTC,2019-02-12 20:28:18 +0000 UTC,47.6146648,-122.3408582,"2105 5th Ave, Seattle, WA 98121, US",2019-02-12 20:33:57 +0000 UTC,47.6170999,-122.3526803,"2904 1st Ave, Seattle, WA 98121, US",0.81,6.12,USD
Seattle,Pool,CANCELED,2019-02-11 00:25:43 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"2105 5th Ave, Seattle, WA 98121, US",0.00,0,USD
Seattle,UberX,CANCELED,2019-02-11 00:10:29 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"2226 Elliott Ave, Seattle, WA 98121, US",0.00,0,USD
Seattle,Pool,CANCELED,2019-02-11 00:09:48 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,47.6099955664,-122.320863633,,1970-01-01 00:00:00 +0000 UTC,47.6100861328,-122.321150964,"2226 Elliott Ave, Seattle, WA 98121, US",0.00,0,USD
Seattle,Pool: MATCHED,COMPLETED,2019-02-10 23:07:42 +0000 UTC,2019-02-10 23:11:47 +0000 UTC,47.61662,-122.20177,"515 Bellevue Way NE, Bellevue, WA 98004, US",2019-02-10 23:44:28 +0000 UTC,47.61771,-122.34484,"500 Wall St, Seattle, WA 98121, US",14.48,13.72,USD
Seattle,Express Pool: MATCHED,COMPLETED,2019-02-10 20:12:29 +0000 UTC,2019-02-10 20:23:32 +0000 UTC,47.61461,-122.34067,"46 5th Ave, Seattle, WA 98121, USA",2019-02-10 20:47:24 +0000 UTC,47.61981,-122.19631,"1025 108th Ave NE, Bellevue, WA 98004, USA",12.06,11.81,USD
Seattle,UberX,COMPLETED,2019-02-07 17:27:28 +0000 UTC,2019-02-07 17:29:53 +0000 UTC,47.61476,-122.34088,"2105 5th Ave, Seattle, WA 98121, US",2019-02-07 17:34:36 +0000 UTC,47.61319,-122.35027,"2401 Elliott Ave, Seattle, WA 98121, US",0.71,4.26,USD
Seattle,UberX,CANCELED,2019-02-06 17:05:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,47.61993,-122.34391,,1970-01-01 00:00:00 +0000 UTC,47.6196921291,-122.343900791,"2401 Elliott Ave, Seattle, WA 98121, US",0.00,0,USD
Seattle,UberX,CANCELED,2019-02-05 17:19:10 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,47.61264,-122.35258,,1970-01-01 00:00:00 +0000 UTC,47.6125023183,-122.351514173,"2401 Elliott Ave, Seattle, WA 98121, US",0.00,0,USD
Seattle,UberX,COMPLETED,2019-02-03 06:59:23 +0000 UTC,2019-02-03 07:04:15 +0000 UTC,47.61752,-122.3451,"500 Wall St, Seattle, WA 98121, US",2019-02-03 07:05:41 +0000 UTC,47.61437,-122.34065,"2105 5th Ave, Seattle, WA 98121, US",0.32,6.48,USD
Seattle,UberX,COMPLETED,2019-01-31 06:41:43 +0000 UTC,2019-01-31 06:48:22 +0000 UTC,47.6059889,-122.3389655,"1200 Western Ave, Seattle, WA 98101, US",2019-01-31 06:54:23 +0000 UTC,47.6148272,-122.3410838,"2105 5th Ave, Seattle, WA 98121, US",1.12,6.19,USD
Seattle,UberX,COMPLETED,2019-01-31 04:31:47 +0000 UTC,2019-01-31 04:34:56 +0000 UTC,47.61467,-122.3409,"2105 5th Ave, Seattle, WA 98121, US",2019-01-31 04:40:33 +0000 UTC,47.6061,-122.33908,"1200 Western Ave, Seattle, WA 98101, US",0.77,5.93,USD
Seattle,UberX,COMPLETED,2019-01-30 17:06:27 +0000 UTC,2019-01-30 17:08:56 +0000 UTC,47.6146416,-122.340907,"2105 5th Ave, Seattle, WA 98121, US",2019-01-30 17:12:45 +0000 UTC,47.6129356,-122.3498411,"2401 Elliott Ave, Seattle, WA 98121, US",0.73,6.05,USD
Seattle,UberX,COMPLETED,2019-01-28 17:10:32 +0000 UTC,2019-01-28 17:12:47 +0000 UTC,47.61472,-122.34088,"2105 5th Ave, Seattle, WA 98121, US",2019-01-28 17:17:59 +0000 UTC,47.613,-122.34987,"2401 Elliott Ave, Seattle, WA 98121, US",0.73,5.34,USD
Seattle,UberX,COMPLETED,2019-01-24 05:55:07 +0000 UTC,2019-01-24 05:58:58 +0000 UTC,47.6065,-122.33796,"1219 1st Ave, Seattle, WA 98101, USA",2019-01-24 06:02:39 +0000 UTC,47.61457,-122.34087,"2105 5th Ave, Seattle, WA 98121, US",1.09,6.96,USD
Seattle,UberX,COMPLETED,2019-01-24 03:48:25 +0000 UTC,2019-01-24 03:53:18 +0000 UTC,47.6147541,-122.340786,"2105 5th Ave, Seattle, WA 98121, US",2019-01-24 03:56:49 +0000 UTC,47.6074351,-122.3385699,"1303 1st Ave, Seattle, WA 98101, US",0.67,4.19,USD
Seattle,UberX,COMPLETED,2019-01-22 17:06:56 +0000 UTC,2019-01-22 17:08:33 +0000 UTC,47.6146403,-122.3408629,"2105 5th Ave, Seattle, WA 98121, US",2019-01-22 17:14:22 +0000 UTC,47.6130023,-122.3499368,"2401 Elliott Ave, Seattle, WA 98121, US",0.72,4.23,USD
Seattle,UberX,COMPLETED,2019-01-18 16:56:57 +0000 UTC,2019-01-18 16:59:39 +0000 UTC,47.6147809,-122.3411572,"2105 5th Ave, Seattle, WA 98121, US",2019-01-18 17:04:39 +0000 UTC,47.6129607,-122.3499172,"2401 Elliott Ave, Seattle, WA 98121, US",0.74,5.55,USD
Seattle,UberEATS Marketplace,COMPLETED,2019-01-05 22:49:47 +0000 UTC,2019-01-05 22:49:53 +0000 UTC,47.6144471,-122.3410102,,2019-01-05 23:05:09 +0000 UTC,47.6144471,-122.3410102,,0.44,22.71,USD
Seattle,Pool: MATCHED,COMPLETED,2019-01-05 21:31:18 +0000 UTC,2019-01-05 21:38:18 +0000 UTC,47.4436532,-122.3009021,"Parking Garage, Floor 3, App-based Rideshare, Seattle–Tacoma International Airport",2019-01-05 22:14:40 +0000 UTC,47.6147625,-122.340922,"2105 5th Ave, Seattle, WA 98121, US",19.04,20.46,USD
Seattle,UberEATS Marketplace,COMPLETED,2018-12-13 20:04:24 +0000 UTC,2018-12-13 20:04:34 +0000 UTC,47.6129563,-122.3502375,,2018-12-13 20:39:12 +0000 UTC,47.6129563,-122.3502375,,0.67,16.6,USD
Seattle,Express Pool: MATCHED,COMPLETED,2018-12-13 01:19:10 +0000 UTC,2018-12-13 01:28:55 +0000 UTC,47.6142,-122.34766,"110 Battery St, Seattle, WA 98121, USA",2018-12-13 02:21:30 +0000 UTC,47.61969,-122.19643,"1216 108th Ave NE, Bellevue, WA 98004, USA",14.34,15.28,USD
Seattle,UberX,COMPLETED,2018-12-12 17:14:04 +0000 UTC,2018-12-12 17:16:27 +0000 UTC,47.6146469,-122.3408238,"2105 5th Ave, Seattle, WA 98121, US",2018-12-12 17:22:01 +0000 UTC,47.61304,-122.3498681,"2401 Elliott Ave, Seattle, WA 98121, US",0.72,3.11,USD
Seattle,UberX,COMPLETED,2018-12-12 09:23:32 +0000 UTC,2018-12-12 09:29:46 +0000 UTC,47.6197578,-122.3453187,"567 John St, Seattle, WA 98109, USA",2018-12-12 09:34:38 +0000 UTC,47.614757,-122.3412482,"2105 5th Ave, Seattle, WA 98121, US",0.59,2.75,USD
Seattle,UberX,COMPLETED,2018-12-12 07:35:21 +0000 UTC,2018-12-12 07:39:21 +0000 UTC,47.6146621,-122.3409607,"2105 5th Ave, Seattle, WA 98121, US",2018-12-12 07:42:38 +0000 UTC,47.6197004,-122.3447208,"567 John St, Seattle, WA 98109, US",0.68,2.94,USD
Seattle,UberX,COMPLETED,2018-12-11 17:33:49 +0000 UTC,2018-12-11 17:36:45 +0000 UTC,47.61457,-122.34081,"2105 5th Ave, Seattle, WA 98121, US",2018-12-11 17:41:39 +0000 UTC,47.61303,-122.34997,"2401 Elliott Ave, Seattle, WA 98121, US",0.72,3.12,USD
Seattle,UberX,COMPLETED,2018-12-05 17:14:04 +0000 UTC,2018-12-05 17:18:06 +0000 UTC,47.6145677,-122.3409108,"2105 5th Ave, Seattle, WA 98121, US",2018-12-05 17:22:11 +0000 UTC,47.6130098,-122.3499152,"2401 Elliott Ave, Seattle, WA 98121, US",0.71,6.8,USD
Seattle,UberX,COMPLETED,2018-12-03 17:15:30 +0000 UTC,2018-12-03 17:16:57 +0000 UTC,47.6147461,-122.3409769,"2105 5th Ave, Seattle, WA 98121, US",2018-12-03 17:22:09 +0000 UTC,47.613026,-122.3499791,"2401 Elliott Ave, Seattle, WA 98121, US",0.86,5.37,USD
Seattle,UberX,COMPLETED,2018-12-02 02:51:18 +0000 UTC,2018-12-02 02:54:07 +0000 UTC,47.61462,-122.34077,"2105 5th Ave, Seattle, WA 98121, US",2018-12-02 03:00:53 +0000 UTC,47.6232,-122.33471,"1145 Republican St, Seattle, WA 98109, USA",1.13,6.31,USD
Seattle,Pool: MATCHED,COMPLETED,2018-12-01 01:08:33 +0000 UTC,2018-12-01 01:15:11 +0000 UTC,47.6130965,-122.3501444,"2401 Elliott Ave, Seattle, WA 98121, US",2018-12-01 01:19:53 +0000 UTC,47.6145569,-122.3407796,"2105 5th Ave, Seattle, WA 98121, US",0.61,5.67,USD
Seattle,UberX,COMPLETED,2018-11-30 17:15:22 +0000 UTC,2018-11-30 17:17:20 +0000 UTC,47.61461,-122.34063,"2105 5th Ave, Seattle, WA 98121, US",2018-11-30 17:22:09 +0000 UTC,47.61328,-122.35034,"2401 Elliott Ave, Seattle, WA 98121, US",0.68,6.31,USD
Seattle,UberX,COMPLETED,2018-11-26 21:19:02 +0000 UTC,2018-11-26 21:22:09 +0000 UTC,47.6146401,-122.3407993,"2105 5th Ave, Seattle, WA 98121, US",2018-11-26 21:30:23 +0000 UTC,47.6152783,-122.3227202,"715 E Pine St, Seattle, WA 98122, US",1.22,7.66,USD
Seattle,UberX,COMPLETED,2018-11-26 17:38:44 +0000 UTC,2018-11-26 17:48:22 +0000 UTC,47.443914,-122.3004316,"Parking Garage, Floor 3, App-based Rideshare, Seattle–Tacoma International Airport",2018-11-26 18:21:54 +0000 UTC,47.6146169,-122.3409019,"2105 5th Ave, Seattle, WA 98121, US",14.72,38.22,USD
San Francisco,UberX,COMPLETED,2018-11-26 12:48:07 +0000 UTC,2018-11-26 12:54:19 +0000 UTC,37.39966,-121.94708,"620 Park View Dr, Santa Clara, CA 95054, USA",2018-11-26 13:03:40 +0000 UTC,37.3653,-121.92415,"1701 Airport Blvd, San Jose, 95110, US",4.76,11,USD
San Francisco,UberX,COMPLETED,2018-11-26 01:48:59 +0000 UTC,2018-11-26 01:51:30 +0000 UTC,37.4000149,-121.9455758,"620 Park View Dr, Santa Clara, CA 95054, USA",2018-11-26 02:18:38 +0000 UTC,37.2577269,-122.0365541,"20812 4th St, Saratoga, CA 95070, USA",18.27,24.95,USD
San Francisco,UberEATS - Marketplace,CANCELED,2018-11-25 22:51:01 +0000 UTC,2018-11-25 22:58:08 +0000 UTC,37.4003241,-121.9452831,,2018-11-25 22:58:08 +0000 UTC,37.4003241,-121.9452831,,0.00,0,USD
San Francisco,UberX,COMPLETED,2018-11-23 18:53:33 +0000 UTC,2018-11-23 18:56:02 +0000 UTC,37.40019,-121.94615,"620 Park View Dr, Santa Clara, CA 95054, US",2018-11-23 19:15:27 +0000 UTC,37.27544,-121.84326,"234 Capitol Village Cir, San Jose, CA 95136, USA",11.90,16.09,USD
Seattle,UberX,COMPLETED,2018-11-16 17:13:16 +0000 UTC,2018-11-16 17:15:13 +0000 UTC,47.6147072,-122.3408939,"2105 5th Ave, Seattle, WA 98121, US",2018-11-16 17:19:34 +0000 UTC,47.6131375,-122.350258,"2401 Elliott Ave, Seattle, WA 98121, US",0.71,4.51,USD
Seattle,UberX,COMPLETED,2018-11-11 02:17:03 +0000 UTC,2018-11-11 02:20:47 +0000 UTC,47.6142381,-122.3432107,"306 Blanchard St, Seattle, WA 98121, USA",2018-11-11 02:25:09 +0000 UTC,47.6191284,-122.3464908,"100 Taylor Ave N, Seattle, WA 98109, US",0.53,3.8,USD
Seattle,UberX,COMPLETED,2018-11-10 09:23:13 +0000 UTC,2018-11-10 09:26:05 +0000 UTC,47.60915,-122.34034,"1509 1st Ave, Seattle, 98101, US",2018-11-10 09:32:33 +0000 UTC,47.61469,-122.34094,"2105 5th Ave, Seattle, WA 98121, US",0.87,6.15,USD
Seattle,UberEATS Marketplace,COMPLETED,2018-11-09 23:43:13 +0000 UTC,2018-11-09 23:43:25 +0000 UTC,47.6061432,-122.3388333,,2018-11-10 00:18:54 +0000 UTC,47.6061432,-122.3388333,,0.83,39.48,USD
Seattle,UberX,COMPLETED,2018-11-09 17:10:09 +0000 UTC,2018-11-09 17:12:34 +0000 UTC,47.61465,-122.34085,"2105 5th Ave, Seattle, WA 98121, US",2018-11-09 17:17:04 +0000 UTC,47.61317,-122.35015,"2401 Elliott Ave, Seattle, WA 98121, US",0.70,4.49,USD
Seattle,UberX,COMPLETED,2018-11-07 17:05:21 +0000 UTC,2018-11-07 17:07:48 +0000 UTC,47.61461,-122.34084,"2105 5th Ave, Seattle, WA 98121, US",2018-11-07 17:13:32 +0000 UTC,47.61304,-122.34993,"2401 Elliott Ave, Seattle, WA 98121, US",0.71,3.95,USD
Seattle,Pool: MATCHED,COMPLETED,2018-11-03 23:17:18 +0000 UTC,2018-11-03 23:23:15 +0000 UTC,47.63103,-122.14475,"2245 148th Ave NE, Bellevue, WA 98007, USA",2018-11-03 23:57:31 +0000 UTC,47.61399,-122.34109,"2105 5th Ave, Seattle, WA 98121, US",16.96,14.08,USD
Seattle,Pool,COMPLETED,2018-11-03 22:52:10 +0000 UTC,2018-11-03 22:55:23 +0000 UTC,47.62246,-122.1318,"1360 156th Ave NE, Bellevue, WA 98007, US",2018-11-03 23:01:29 +0000 UTC,47.6307,-122.1448,"2245 148th Ave NE, Bellevue, WA 98007, US",1.18,4.93,USD
Seattle,Pool: MATCHED,COMPLETED,2018-11-03 22:08:19 +0000 UTC,2018-11-03 22:11:58 +0000 UTC,47.61461,-122.34085,"2105 5th Ave, Seattle, WA 98121, US",2018-11-03 22:47:12 +0000 UTC,47.62246,-122.13202,"1360 156th Ave NE, Bellevue, WA 98007, US",15.96,18.19,USD
Seattle,UberX,COMPLETED,2018-11-03 17:38:57 +0000 UTC,2018-11-03 17:44:06 +0000 UTC,47.618361,-122.3385588,"2210 Westlake Ave, Seattle, 98121, US",2018-11-03 17:49:12 +0000 UTC,47.6148188,-122.3411724,"2105 5th Ave, Seattle, WA 98121, US",0.60,5.13,USD
Seattle,UberX,COMPLETED,2018-11-03 03:44:07 +0000 UTC,2018-11-03 03:46:42 +0000 UTC,47.6612266,-122.3313399,"2301 N 45th St, Seattle, WA 98103, US",2018-11-03 03:57:26 +0000 UTC,47.6146876,-122.3407276,"2105 5th Ave, Seattle, WA 98121, US",4.83,12.07,USD
Seattle,UberX,COMPLETED,2018-11-03 03:18:30 +0000 UTC,2018-11-03 03:25:46 +0000 UTC,47.6146631,-122.340989,"2105 5th Ave, Seattle, WA 98121, US",2018-11-03 03:36:42 +0000 UTC,47.6612732,-122.3314039,"2301 N 45th St, Seattle, WA 98103, US",4.83,13.34,USD
Seattle,Pool,CANCELED,2018-11-03 03:13:38 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,47.5762801,-122.3342705,,1970-01-01 00:00:00 +0000 UTC,47.5760306,-122.3342057,"2301 N 45th St, Seattle, WA 98103, US",0.00,0,USD
Seattle,UberX,COMPLETED,2018-10-31 15:59:49 +0000 UTC,2018-10-31 16:01:59 +0000 UTC,47.6147517,-122.3410357,"2105 5th Ave, Seattle, WA 98121, US",2018-10-31 16:05:13 +0000 UTC,47.6133426,-122.3503884,"2401 Elliott Ave, Seattle, WA 98121, US",0.70,5.27,USD
Seattle,UberX,COMPLETED,2018-10-29 16:13:48 +0000 UTC,2018-10-29 16:16:08 +0000 UTC,47.6146,-122.3409,"2105 5th Ave, Seattle, WA 98121, US",2018-10-29 16:21:55 +0000 UTC,47.61302,-122.34987,"2401 Elliott Ave, Seattle, WA 98121, US",0.72,5.47,USD
Seattle,UberX,COMPLETED,2018-10-29 06:07:54 +0000 UTC,2018-10-29 06:09:56 +0000 UTC,47.6247871528,-122.347466871,"500 Mercer St, Seattle, WA 98109, US",2018-10-29 06:13:56 +0000 UTC,47.614871068,-122.341183545,"2105 5th Ave, Seattle, WA 98121, US",1.07,6.16,USD
Seattle,UberX,COMPLETED,2018-10-29 05:33:18 +0000 UTC,2018-10-29 05:35:15 +0000 UTC,47.60604,-122.33902,"1200 Western Ave, Seattle, WA 98101, US",2018-10-29 05:42:16 +0000 UTC,47.62492,-122.34756,"500 Mercer St, Seattle, WA 98109, US",1.95,8.46,USD
Seattle,UberX,COMPLETED,2018-10-29 04:28:40 +0000 UTC,2018-10-29 04:30:20 +0000 UTC,47.61406,-122.32792,"1124 Pike St, Seattle, 98101, US",2018-10-29 04:38:48 +0000 UTC,47.60603,-122.33902,"1200 Western Ave, Seattle, WA 98101, US",1.32,6.73,USD
Seattle,UberX,COMPLETED,2018-10-29 03:13:31 +0000 UTC,2018-10-29 03:15:48 +0000 UTC,47.61458,-122.34091,"2105 5th Ave, Seattle, WA 98121, US",2018-10-29 03:20:23 +0000 UTC,47.61414,-122.32789,"1124 Pike St, Seattle, 98101, US",0.81,7.03,USD
Seattle,UberX,COMPLETED,2018-10-28 20:17:19 +0000 UTC,2018-10-28 20:19:05 +0000 UTC,47.60909,-122.3395,"116 Pike St, Seattle, WA 98101, USA",2018-10-28 20:31:53 +0000 UTC,47.68045,-122.32578,"7201 E Green Lake Dr N, Seattle, WA 98115, US",5.58,17.23,USD
Seattle,UberX,COMPLETED,2018-10-23 15:09:05 +0000 UTC,2018-10-23 15:13:24 +0000 UTC,47.61581,-122.33282,"1815 Terry Ave, Seattle, WA 98101, US",2018-10-23 15:19:51 +0000 UTC,47.61483,-122.34101,"2105 5th Ave, Seattle, WA 98121, US",0.79,6.21,USD
Seattle,UberX,COMPLETED,2018-10-23 03:44:06 +0000 UTC,2018-10-23 03:46:04 +0000 UTC,47.61465,-122.34082,"2105 5th Ave, Seattle, WA 98121, US",2018-10-23 03:49:07 +0000 UTC,47.61581,-122.33281,"1815 Terry Ave, Seattle, WA 98101, USA",0.55,6.21,USD
Seattle,UberX,COMPLETED,2018-10-21 23:52:19 +0000 UTC,2018-10-21 23:55:12 +0000 UTC,47.61441,-122.34028,"2105 5th Ave, Seattle, WA 98121, US",2018-10-22 00:02:33 +0000 UTC,47.60343,-122.33808,"801 Alaskan Way, Seattle, WA 98104, US",1.08,7.44,USD
Seattle,UberX,COMPLETED,2018-10-19 06:29:28 +0000 UTC,2018-10-19 06:31:49 +0000 UTC,47.60603,-122.33902,"1200 Western Ave, Seattle, WA 98101, US",2018-10-19 06:36:34 +0000 UTC,47.61473,-122.34084,"2105 5th Ave, Seattle, WA 98121, US",0.89,5.79,USD
Seattle,UberX,COMPLETED,2018-10-19 04:22:30 +0000 UTC,2018-10-19 04:27:43 +0000 UTC,47.6757762,-122.3177002,"6417 Roosevelt Way NE ste 204, Seattle, WA 98115, USA",2018-10-19 04:39:35 +0000 UTC,47.6059087,-122.3387988,"1200 Western Ave, Seattle, WA 98101, US",6.07,12.63,USD
Seattle,UberX,COMPLETED,2018-10-19 01:29:12 +0000 UTC,2018-10-19 01:31:53 +0000 UTC,47.61455,-122.34052,"2105 5th Ave, Seattle, WA 98121, US",2018-10-19 01:46:48 +0000 UTC,47.67584,-122.31807,"6417 Roosevelt Way NE ste 204, Seattle, WA 98115, USA",4.96,16.92,USD
Seattle,UberX,COMPLETED,2018-10-15 16:05:40 +0000 UTC,2018-10-15 16:07:48 +0000 UTC,47.61472,-122.34094,"2105 5th Ave, Seattle, WA 98121, US",2018-10-15 16:12:08 +0000 UTC,47.61309,-122.35002,"2401 Elliott Ave, Seattle, WA 98121, US",0.72,5.34,USD
